Driver,Team,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,Stint,Position,TrackStatus,IsAccurate,Season,RaceName,Circuit,Location,Country,Session
HUL,Haas F1 Team,3.0,0 days 00:01:19.228000,0 days 00:00:28.267000,0 days 00:00:28.481000,0 days 00:00:22.480000,SOFT,1.0,,1,True,2024,Hungarian Grand Prix,Hungarian Grand Prix,Budapest,Hungary,Qualifying
HUL,Haas F1 Team,9.0,0 days 00:01:17.362000,0 days 00:00:28.018000,0 days 00:00:27.530000,0 days 00:00:21.814000,SOFT,3.0,,1,True,2024,Hungarian Grand Prix,Hungarian Grand Prix,Budapest,Hungary,Qualifying
HUL,Haas F1 Team,12.0,0 days 00:01:17.222000,0 days 00:00:27.915000,0 days 00:00:27.352000,0 days 00:00:21.955000,SOFT,4.0,,1,True,2024,Hungarian Grand Prix,Hungarian Grand Prix,Budapest,Hungary,Qualifying
HUL,Haas F1 Team,15.0,0 days 00:01:16.317000,0 days 00:00:27.588000,0 days 00:00:27.092000,0 days 00:00:21.637000,SOFT,5.0,,1,True,2024,Hungarian Grand Prix,Hungarian Grand Prix,Budapest,Hungary,Qualifying
BOT,Kick Sauber,2.0,0 days 00:01:19.371000,0 days 00:00:28.548000,0 days 00:00:28.467000,0 days 00:00:22.356000,SOFT,1.0,,1,True,2024,Hungarian Grand Prix,Hungarian Grand Prix,Budapest,Hungary,Qualifying
BOT,Kick Sauber,4.0,0 days 00:01:18.443000,0 days 00:00:28.208000,0 days 00:00:28.123000,0 days 00:00:22.112000,SOFT,1.0,,12,True,2024,Hungarian Grand Prix,Hungarian Grand Prix,Budapest,Hungary,Qualifying
BOT,Kick Sauber,10.0,0 days 00:01:20.249000,0 days 00:00:28.601000,0 days 00:00:29.113000,0 days 00:00:22.535000,SOFT,3.0,,1,True,2024,Hungarian Grand Prix,Hungarian Grand Prix,Budapest,Hungary,Qualifying
BOT,Kick Sauber,12.0,0 days 00:01:17.487000,0 days 00:00:28.265000,0 days 00:00:27.415000,0 days 00:00:21.807000,SOFT,3.0,,1,True,2024,Hungarian Grand Prix,Hungarian Grand Prix,Budapest,Hungary,Qualifying
BOT,Kick Sauber,15.0,0 days 00:01:17.085000,0 days 00:00:27.862000,0 days 00:00:27.495000,0 days 00:00:21.728000,SOFT,4.0,,1,True,2024,Hungarian Grand Prix,Hungarian Grand Prix,Budapest,Hungary,Qualifying
BOT,Kick Sauber,18.0,0 days 00:01:16.384000,0 days 00:00:27.708000,0 days 00:00:27.176000,0 days 00:00:21.500000,SOFT,5.0,,1,True,2024,Hungarian Grand Prix,Hungarian Grand Prix,Budapest,Hungary,Qualifying
ALB,Williams,2.0,0 days 00:01:18.378000,0 days 00:00:28.693000,0 days 00:00:27.745000,0 days 00:00:21.940000,SOFT,1.0,,1,True,2024,Hungarian Grand Prix,Hungarian Grand Prix,Budapest,Hungary,Qualifying
ALB,Williams,4.0,0 days 00:01:18.129000,0 days 00:00:28.257000,0 days 00:00:27.522000,0 days 00:00:22.350000,SOFT,1.0,,12,True,2024,Hungarian Grand Prix,Hungarian Grand Prix,Budapest,Hungary,Qualifying
ALB,Williams,9.0,0 days 00:01:17.280000,0 days 00:00:28.331000,0 days 00:00:27.247000,0 days 00:00:21.702000,SOFT,2.0,,1,True,2024,Hungarian Grand Prix,Hungarian Grand Prix,Budapest,Hungary,Qualifying
ALB,Williams,12.0,0 days 00:01:17.103000,0 days 00:00:27.932000,0 days 00:00:27.361000,0 days 00:00:21.810000,SOFT,3.0,,1,True,2024,Hungarian Grand Prix,Hungarian Grand Prix,Budapest,Hungary,Qualifying
ALB,Williams,15.0,0 days 00:01:16.429000,0 days 00:00:27.791000,0 days 00:00:27.077000,0 days 00:00:21.561000,SOFT,4.0,,1,True,2024,Hungarian Grand Prix,Hungarian Grand Prix,Budapest,Hungary,Qualifying
SAR,Williams,2.0,0 days 00:01:17.770000,0 days 00:00:28.328000,0 days 00:00:27.567000,0 days 00:00:21.875000,SOFT,1.0,,1,True,2024,Hungarian Grand Prix,Hungarian Grand Prix,Budapest,Hungary,Qualifying
SAR,Williams,6.0,0 days 00:01:18.385000,0 days 00:00:28.737000,0 days 00:00:27.820000,0 days 00:00:21.828000,SOFT,2.0,,1,True,2024,Hungarian Grand Prix,Hungarian Grand Prix,Budapest,Hungary,Qualifying
SAR,Williams,9.0,0 days 00:01:17.092000,0 days 00:00:28.052000,0 days 00:00:27.210000,0 days 00:00:21.830000,SOFT,3.0,,1,True,2024,Hungarian Grand Prix,Hungarian Grand Prix,Budapest,Hungary,Qualifying
SAR,Williams,12.0,0 days 00:01:16.543000,0 days 00:00:27.857000,0 days 00:00:27.055000,0 days 00:00:21.631000,SOFT,4.0,,1,True,2024,Hungarian Grand Prix,Hungarian Grand Prix,Budapest,Hungary,Qualifying
MAG,Haas F1 Team,2.0,0 days 00:01:19.343000,0 days 00:00:28.703000,0 days 00:00:28.262000,0 days 00:00:22.378000,SOFT,1.0,,1,True,2024,Hungarian Grand Prix,Hungarian Grand Prix,Budapest,Hungary,Qualifying
MAG,Haas F1 Team,3.0,0 days 00:01:18.591000,0 days 00:00:28.201000,0 days 00:00:28.074000,0 days 00:00:22.316000,SOFT,1.0,,1,True,2024,Hungarian Grand Prix,Hungarian Grand Prix,Budapest,Hungary,Qualifying
MAG,Haas F1 Team,8.0,0 days 00:01:17.851000,0 days 00:00:28.372000,0 days 00:00:27.458000,0 days 00:00:22.021000,SOFT,3.0,,1,True,2024,Hungarian Grand Prix,Hungarian Grand Prix,Budapest,Hungary,Qualifying
MAG,Haas F1 Team,11.0,0 days 00:01:16.725000,0 days 00:00:27.676000,0 days 00:00:27.318000,0 days 00:00:21.731000,SOFT,4.0,,1,True,2024,Hungarian Grand Prix,Hungarian Grand Prix,Budapest,Hungary,Qualifying
MAG,Haas F1 Team,14.0,0 days 00:01:16.548000,0 days 00:00:27.663000,0 days 00:00:27.292000,0 days 00:00:21.593000,SOFT,5.0,,1,True,2024,Hungarian Grand Prix,Hungarian Grand Prix,Budapest,Hungary,Qualifying
PER,Red Bull Racing,2.0,0 days 00:01:17.886000,0 days 00:00:28.356000,0 days 00:00:27.665000,0 days 00:00:21.865000,SOFT,1.0,,1,True,2024,Hungarian Grand Prix,Hungarian Grand Prix,Budapest,Hungary,Qualifying
PER,Red Bull Racing,4.0,0 days 00:01:19.108000,0 days 00:00:28.236000,0 days 00:00:27.670000,0 days 00:00:23.202000,SOFT,1.0,,1,True,2024,Hungarian Grand Prix,Hungarian Grand Prix,Budapest,Hungary,Qualifying
RUS,Mercedes,2.0,0 days 00:01:18.703000,0 days 00:00:28.406000,0 days 00:00:28.195000,0 days 00:00:22.102000,SOFT,1.0,,1,True,2024,Hungarian Grand Prix,Hungarian Grand Prix,Budapest,Hungary,Qualifying
RUS,Mercedes,3.0,0 days 00:01:18.428000,0 days 00:00:28.517000,0 days 00:00:27.685000,0 days 00:00:22.226000,SOFT,1.0,,12,True,2024,Hungarian Grand Prix,Hungarian Grand Prix,Budapest,Hungary,Qualifying
RUS,Mercedes,8.0,0 days 00:01:17.968000,0 days 00:00:28.628000,0 days 00:00:27.659000,0 days 00:00:21.681000,SOFT,2.0,,1,True,2024,Hungarian Grand Prix,Hungarian Grand Prix,Budapest,Hungary,Qualifying
ZHO,Kick Sauber,2.0,0 days 00:01:20.016000,0 days 00:00:28.822000,0 days 00:00:28.546000,0 days 00:00:22.648000,SOFT,1.0,,1,True,2024,Hungarian Grand Prix,Hungarian Grand Prix,Budapest,Hungary,Qualifying
ZHO,Kick Sauber,5.0,0 days 00:01:19.028000,0 days 00:00:28.456000,0 days 00:00:28.199000,0 days 00:00:22.373000,SOFT,1.0,,1,True,2024,Hungarian Grand Prix,Hungarian Grand Prix,Budapest,Hungary,Qualifying
ZHO,Kick Sauber,9.0,0 days 00:01:18.591000,0 days 00:00:28.658000,0 days 00:00:27.997000,0 days 00:00:21.936000,SOFT,2.0,,1,True,2024,Hungarian Grand Prix,Hungarian Grand Prix,Budapest,Hungary,Qualifying
ZHO,Kick Sauber,11.0,0 days 00:01:18.037000,0 days 00:00:28.502000,0 days 00:00:27.538000,0 days 00:00:21.997000,SOFT,2.0,,1,True,2024,Hungarian Grand Prix,Hungarian Grand Prix,Budapest,Hungary,Qualifying
OCO,Alpine,2.0,0 days 00:01:18.382000,0 days 00:00:28.531000,0 days 00:00:27.654000,0 days 00:00:22.197000,SOFT,1.0,,1,True,2024,Hungarian Grand Prix,Hungarian Grand Prix,Budapest,Hungary,Qualifying
OCO,Alpine,5.0,0 days 00:01:18.049000,0 days 00:00:28.484000,0 days 00:00:27.536000,0 days 00:00:22.029000,SOFT,2.0,,1,True,2024,Hungarian Grand Prix,Hungarian Grand Prix,Budapest,Hungary,Qualifying
GAS,Alpine,2.0,0 days 00:01:19.638000,0 days 00:00:28.871000,0 days 00:00:28.362000,0 days 00:00:22.405000,SOFT,1.0,,1,True,2024,Hungarian Grand Prix,Hungarian Grand Prix,Budapest,Hungary,Qualifying
GAS,Alpine,5.0,0 days 00:01:18.166000,0 days 00:00:28.551000,0 days 00:00:27.766000,0 days 00:00:21.849000,SOFT,2.0,,1,True,2024,Hungarian Grand Prix,Hungarian Grand Prix,Budapest,Hungary,Qualifying
VER,Red Bull Racing,2.0,0 days 00:01:56.003000,0 days 00:00:32.405000,0 days 00:00:53.127000,0 days 00:00:30.471000,INTERMEDIATE,1.0,,1,True,2024,Belgian Grand Prix,Belgian Grand Prix,Spa-Francorchamps,Belgium,Qualifying
VER,Red Bull Racing,5.0,0 days 00:01:54.938000,0 days 00:00:32.217000,0 days 00:00:52.289000,0 days 00:00:30.432000,INTERMEDIATE,1.0,,1,True,2024,Belgian Grand Prix,Belgian Grand Prix,Spa-Francorchamps,Belgium,Qualifying
VER,Red Bull Racing,10.0,0 days 00:01:53.857000,0 days 00:00:32.105000,0 days 00:00:51.244000,0 days 00:00:30.508000,INTERMEDIATE,2.0,,1,True,2024,Belgian Grand Prix,Belgian Grand Prix,Spa-Francorchamps,Belgium,Qualifying
VER,Red Bull Racing,12.0,0 days 00:01:53.837000,0 days 00:00:32.029000,0 days 00:00:51.280000,0 days 00:00:30.528000,INTERMEDIATE,2.0,,1,True,2024,Belgian Grand Prix,Belgian Grand Prix,Spa-Francorchamps,Belgium,Qualifying
VER,Red Bull Racing,14.0,0 days 00:01:54.515000,0 days 00:00:32.221000,0 days 00:00:51.317000,0 days 00:00:30.977000,INTERMEDIATE,2.0,,1,True,2024,Belgian Grand Prix,Belgian Grand Prix,Spa-Francorchamps,Belgium,Qualifying
VER,Red Bull Racing,17.0,0 days 00:01:53.159000,0 days 00:00:31.998000,0 days 00:00:50.837000,0 days 00:00:30.324000,INTERMEDIATE,3.0,,1,True,2024,Belgian Grand Prix,Belgian Grand Prix,Spa-Francorchamps,Belgium,Qualifying
VER,Red Bull Racing,20.0,0 days 00:01:53.201000,0 days 00:00:31.941000,0 days 00:00:50.939000,0 days 00:00:30.321000,INTERMEDIATE,4.0,,1,True,2024,Belgian Grand Prix,Belgian Grand Prix,Spa-Francorchamps,Belgium,Qualifying
LEC,Ferrari,2.0,0 days 00:01:57.698000,0 days 00:00:32.982000,0 days 00:00:53.962000,0 days 00:00:30.754000,INTERMEDIATE,1.0,,1,True,2024,Belgian Grand Prix,Belgian Grand Prix,Spa-Francorchamps,Belgium,Qualifying
LEC,Ferrari,4.0,0 days 00:01:56.144000,0 days 00:00:32.581000,0 days 00:00:52.936000,0 days 00:00:30.627000,INTERMEDIATE,1.0,,1,True,2024,Belgian Grand Prix,Belgian Grand Prix,Spa-Francorchamps,Belgium,Qualifying
LEC,Ferrari,7.0,0 days 00:01:55.349000,0 days 00:00:32.280000,0 days 00:00:52.340000,0 days 00:00:30.729000,INTERMEDIATE,2.0,,1,True,2024,Belgian Grand Prix,Belgian Grand Prix,Spa-Francorchamps,Belgium,Qualifying
LEC,Ferrari,10.0,0 days 00:01:55.388000,0 days 00:00:32.385000,0 days 00:00:52.158000,0 days 00:00:30.845000,INTERMEDIATE,3.0,,1,True,2024,Belgian Grand Prix,Belgian Grand Prix,Spa-Francorchamps,Belgium,Qualifying
LEC,Ferrari,13.0,0 days 00:01:54.587000,0 days 00:00:32.219000,0 days 00:00:51.771000,0 days 00:00:30.597000,INTERMEDIATE,4.0,,1,True,2024,Belgian Grand Prix,Belgian Grand Prix,Spa-Francorchamps,Belgium,Qualifying
LEC,Ferrari,15.0,0 days 00:01:54.193000,0 days 00:00:32.351000,0 days 00:00:51.176000,0 days 00:00:30.666000,INTERMEDIATE,4.0,,1,True,2024,Belgian Grand Prix,Belgian Grand Prix,Spa-Francorchamps,Belgium,Qualifying
LEC,Ferrari,18.0,0 days 00:01:54.518000,0 days 00:00:32.356000,0 days 00:00:51.519000,0 days 00:00:30.643000,INTERMEDIATE,5.0,,1,True,2024,Belgian Grand Prix,Belgian Grand Prix,Spa-Francorchamps,Belgium,Qualifying
LEC,Ferrari,21.0,0 days 00:01:53.754000,0 days 00:00:32.040000,0 days 00:00:51.286000,0 days 00:00:30.428000,INTERMEDIATE,6.0,,1,True,2024,Belgian Grand Prix,Belgian Grand Prix,Spa-Francorchamps,Belgium,Qualifying
PER,Red Bull Racing,2.0,0 days 00:01:58.080000,0 days 00:00:33.043000,0 days 00:00:54.024000,0 days 00:00:31.013000,INTERMEDIATE,1.0,,1,True,2024,Belgian Grand Prix,Belgian Grand Prix,Spa-Francorchamps,Belgium,Qualifying
PER,Red Bull Racing,4.0,0 days 00:01:56.656000,0 days 00:00:32.624000,0 days 00:00:53.077000,0 days 00:00:30.955000,INTERMEDIATE,1.0,,1,True,2024,Belgian Grand Prix,Belgian Grand Prix,Spa-Francorchamps,Belgium,Qualifying
PER,Red Bull Racing,8.0,0 days 00:01:55.139000,0 days 00:00:32.722000,0 days 00:00:51.994000,0 days 00:00:30.423000,INTERMEDIATE,2.0,,1,True,2024,Belgian Grand Prix,Belgian Grand Prix,Spa-Francorchamps,Belgium,Qualifying
PER,Red Bull Racing,11.0,0 days 00:01:54.791000,0 days 00:00:32.354000,0 days 00:00:51.721000,0 days 00:00:30.716000,INTERMEDIATE,3.0,,1,True,2024,Belgian Grand Prix,Belgian Grand Prix,Spa-Francorchamps,Belgium,Qualifying
PER,Red Bull Racing,15.0,0 days 00:01:54.470000,0 days 00:00:32.372000,0 days 00:00:51.369000,0 days 00:00:30.729000,INTERMEDIATE,4.0,,1,True,2024,Belgian Grand Prix,Belgian Grand Prix,Spa-Francorchamps,Belgium,Qualifying
PER,Red Bull Racing,18.0,0 days 00:01:53.765000,0 days 00:00:32.216000,0 days 00:00:51.068000,0 days 00:00:30.481000,INTERMEDIATE,5.0,,1,True,2024,Belgian Grand Prix,Belgian Grand Prix,Spa-Francorchamps,Belgium,Qualifying
HAM,Mercedes,2.0,0 days 00:01:57.465000,0 days 00:00:32.821000,0 days 00:00:53.825000,0 days 00:00:30.819000,INTERMEDIATE,1.0,,1,True,2024,Belgian Grand Prix,Belgian Grand Prix,Spa-Francorchamps,Belgium,Qualifying
HAM,Mercedes,3.0,0 days 00:01:57.068000,0 days 00:00:32.501000,0 days 00:00:53.674000,0 days 00:00:30.893000,INTERMEDIATE,1.0,,1,True,2024,Belgian Grand Prix,Belgian Grand Prix,Spa-Francorchamps,Belgium,Qualifying
HAM,Mercedes,5.0,0 days 00:01:55.692000,0 days 00:00:32.398000,0 days 00:00:52.722000,0 days 00:00:30.572000,INTERMEDIATE,1.0,,1,True,2024,Belgian Grand Prix,Belgian Grand Prix,Spa-Francorchamps,Belgium,Qualifying
HAM,Mercedes,10.0,0 days 00:01:54.886000,0 days 00:00:32.422000,0 days 00:00:51.917000,0 days 00:00:30.547000,INTERMEDIATE,3.0,,1,True,2024,Belgian Grand Prix,Belgian Grand Prix,Spa-Francorchamps,Belgium,Qualifying
HAM,Mercedes,13.0,0 days 00:01:54.735000,0 days 00:00:32.180000,0 days 00:00:52.044000,0 days 00:00:30.511000,INTERMEDIATE,4.0,,1,True,2024,Belgian Grand Prix,Belgian Grand Prix,Spa-Francorchamps,Belgium,Qualifying
HAM,Mercedes,15.0,0 days 00:01:54.037000,0 days 00:00:32.214000,0 days 00:00:51.202000,0 days 00:00:30.621000,INTERMEDIATE,4.0,,1,True,2024,Belgian Grand Prix,Belgian Grand Prix,Spa-Francorchamps,Belgium,Qualifying
HAM,Mercedes,18.0,0 days 00:01:54.011000,0 days 00:00:32.140000,0 days 00:00:51.523000,0 days 00:00:30.348000,INTERMEDIATE,5.0,,1,True,2024,Belgian Grand Prix,Belgian Grand Prix,Spa-Francorchamps,Belgium,Qualifying
HAM,Mercedes,20.0,0 days 00:01:53.835000,0 days 00:00:32.243000,0 days 00:00:51.046000,0 days 00:00:30.546000,INTERMEDIATE,5.0,,1,True,2024,Belgian Grand Prix,Belgian Grand Prix,Spa-Francorchamps,Belgium,Qualifying
NOR,McLaren,2.0,0 days 00:01:58.894000,0 days 00:00:33.370000,0 days 00:00:54.604000,0 days 00:00:30.920000,INTERMEDIATE,1.0,,1,True,2024,Belgian Grand Prix,Belgian Grand Prix,Spa-Francorchamps,Belgium,Qualifying
NOR,McLaren,4.0,0 days 00:01:57.311000,0 days 00:00:33.003000,0 days 00:00:53.613000,0 days 00:00:30.695000,INTERMEDIATE,1.0,,1,True,2024,Belgian Grand Prix,Belgian Grand Prix,Spa-Francorchamps,Belgium,Qualifying
NOR,McLaren,7.0,0 days 00:01:55.811000,0 days 00:00:32.757000,0 days 00:00:52.537000,0 days 00:00:30.517000,INTERMEDIATE,2.0,,1,True,2024,Belgian Grand Prix,Belgian Grand Prix,Spa-Francorchamps,Belgium,Qualifying
NOR,McLaren,9.0,0 days 00:01:55.582000,0 days 00:00:32.656000,0 days 00:00:52.559000,0 days 00:00:30.367000,INTERMEDIATE,2.0,,1,True,2024,Belgian Grand Prix,Belgian Grand Prix,Spa-Francorchamps,Belgium,Qualifying
NOR,McLaren,12.0,0 days 00:01:54.459000,0 days 00:00:32.177000,0 days 00:00:51.732000,0 days 00:00:30.550000,INTERMEDIATE,3.0,,1,True,2024,Belgian Grand Prix,Belgian Grand Prix,Spa-Francorchamps,Belgium,Qualifying
NOR,McLaren,17.0,0 days 00:01:54.358000,0 days 00:00:32.239000,0 days 00:00:51.723000,0 days 00:00:30.396000,INTERMEDIATE,4.0,,1,True,2024,Belgian Grand Prix,Belgian Grand Prix,Spa-Francorchamps,Belgium,Qualifying
NOR,McLaren,20.0,0 days 00:01:54.245000,0 days 00:00:32.254000,0 days 00:00:51.660000,0 days 00:00:30.331000,INTERMEDIATE,5.0,,1,True,2024,Belgian Grand Prix,Belgian Grand Prix,Spa-Francorchamps,Belgium,Qualifying
NOR,McLaren,22.0,0 days 00:01:53.981000,0 days 00:00:32.013000,0 days 00:00:51.527000,0 days 00:00:30.441000,INTERMEDIATE,5.0,,1,True,2024,Belgian Grand Prix,Belgian Grand Prix,Spa-Francorchamps,Belgium,Qualifying
PIA,McLaren,2.0,0 days 00:01:57.411000,0 days 00:00:32.828000,0 days 00:00:54.114000,0 days 00:00:30.469000,INTERMEDIATE,1.0,,1,True,2024,Belgian Grand Prix,Belgian Grand Prix,Spa-Francorchamps,Belgium,Qualifying
PIA,McLaren,3.0,0 days 00:01:56.982000,0 days 00:00:32.581000,0 days 00:00:53.645000,0 days 00:00:30.756000,INTERMEDIATE,1.0,,1,True,2024,Belgian Grand Prix,Belgian Grand Prix,Spa-Francorchamps,Belgium,Qualifying
PIA,McLaren,5.0,0 days 00:01:55.549000,0 days 00:00:32.324000,0 days 00:00:52.803000,0 days 00:00:30.422000,INTERMEDIATE,1.0,,1,True,2024,Belgian Grand Prix,Belgian Grand Prix,Spa-Francorchamps,Belgium,Qualifying
PIA,McLaren,8.0,0 days 00:01:54.835000,0 days 00:00:32.205000,0 days 00:00:52.440000,0 days 00:00:30.190000,INTERMEDIATE,2.0,,1,True,2024,Belgian Grand Prix,Belgian Grand Prix,Spa-Francorchamps,Belgium,Qualifying
PIA,McLaren,11.0,0 days 00:01:54.739000,0 days 00:00:32.278000,0 days 00:00:51.917000,0 days 00:00:30.544000,INTERMEDIATE,3.0,,1,True,2024,Belgian Grand Prix,Belgian Grand Prix,Spa-Francorchamps,Belgium,Qualifying
PIA,McLaren,14.0,0 days 00:01:54.136000,0 days 00:00:32.330000,0 days 00:00:51.467000,0 days 00:00:30.339000,INTERMEDIATE,4.0,,1,True,2024,Belgian Grand Prix,Belgian Grand Prix,Spa-Francorchamps,Belgium,Qualifying
PIA,McLaren,18.0,0 days 00:01:54.027000,0 days 00:00:32.104000,0 days 00:00:51.517000,0 days 00:00:30.406000,INTERMEDIATE,5.0,,1,True,2024,Belgian Grand Prix,Belgian Grand Prix,Spa-Francorchamps,Belgium,Qualifying
PIA,McLaren,20.0,0 days 00:01:54.142000,0 days 00:00:32.203000,0 days 00:00:51.417000,0 days 00:00:30.522000,INTERMEDIATE,5.0,,1,True,2024,Belgian Grand Prix,Belgian Grand Prix,Spa-Francorchamps,Belgium,Qualifying
PIA,McLaren,22.0,0 days 00:01:54.364000,0 days 00:00:32.227000,0 days 00:00:51.460000,0 days 00:00:30.677000,INTERMEDIATE,5.0,,1,True,2024,Belgian Grand Prix,Belgian Grand Prix,Spa-Francorchamps,Belgium,Qualifying
RUS,Mercedes,2.0,0 days 00:01:57.988000,0 days 00:00:33.064000,0 days 00:00:53.972000,0 days 00:00:30.952000,INTERMEDIATE,1.0,,1,True,2024,Belgian Grand Prix,Belgian Grand Prix,Spa-Francorchamps,Belgium,Qualifying
RUS,Mercedes,3.0,0 days 00:01:57.255000,0 days 00:00:32.654000,0 days 00:00:53.799000,0 days 00:00:30.802000,INTERMEDIATE,1.0,,1,True,2024,Belgian Grand Prix,Belgian Grand Prix,Spa-Francorchamps,Belgium,Qualifying
RUS,Mercedes,7.0,0 days 00:01:55.353000,0 days 00:00:32.325000,0 days 00:00:52.391000,0 days 00:00:30.637000,INTERMEDIATE,2.0,,1,True,2024,Belgian Grand Prix,Belgian Grand Prix,Spa-Francorchamps,Belgium,Qualifying
RUS,Mercedes,10.0,0 days 00:01:54.986000,0 days 00:00:32.095000,0 days 00:00:52.279000,0 days 00:00:30.612000,INTERMEDIATE,3.0,,1,True,2024,Belgian Grand Prix,Belgian Grand Prix,Spa-Francorchamps,Belgium,Qualifying
RUS,Mercedes,13.0,0 days 00:01:54.733000,0 days 00:00:31.993000,0 days 00:00:52.079000,0 days 00:00:30.661000,INTERMEDIATE,4.0,,1,True,2024,Belgian Grand Prix,Belgian Grand Prix,Spa-Francorchamps,Belgium,Qualifying
RUS,Mercedes,15.0,0 days 00:01:54.095000,0 days 00:00:32.099000,0 days 00:00:51.334000,0 days 00:00:30.662000,INTERMEDIATE,4.0,,1,True,2024,Belgian Grand Prix,Belgian Grand Prix,Spa-Francorchamps,Belgium,Qualifying
RUS,Mercedes,18.0,0 days 00:01:54.243000,0 days 00:00:32.033000,0 days 00:00:51.714000,0 days 00:00:30.496000,INTERMEDIATE,5.0,,1,True,2024,Belgian Grand Prix,Belgian Grand Prix,Spa-Francorchamps,Belgium,Qualifying
RUS,Mercedes,20.0,0 days 00:01:54.184000,0 days 00:00:32.082000,0 days 00:00:51.511000,0 days 00:00:30.591000,INTERMEDIATE,5.0,,1,True,2024,Belgian Grand Prix,Belgian Grand Prix,Spa-Francorchamps,Belgium,Qualifying
SAI,Ferrari,2.0,0 days 00:01:58.531000,0 days 00:00:32.861000,0 days 00:00:54.692000,0 days 00:00:30.978000,INTERMEDIATE,1.0,,1,True,2024,Belgian Grand Prix,Belgian Grand Prix,Spa-Francorchamps,Belgium,Qualifying
SAI,Ferrari,3.0,0 days 00:01:57.528000,0 days 00:00:32.528000,0 days 00:00:53.998000,0 days 00:00:31.002000,INTERMEDIATE,1.0,,1,True,2024,Belgian Grand Prix,Belgian Grand Prix,Spa-Francorchamps,Belgium,Qualifying
SAI,Ferrari,5.0,0 days 00:01:56.519000,0 days 00:00:32.374000,0 days 00:00:53.469000,0 days 00:00:30.676000,INTERMEDIATE,1.0,,1,True,2024,Belgian Grand Prix,Belgian Grand Prix,Spa-Francorchamps,Belgium,Qualifying
SAI,Ferrari,8.0,0 days 00:01:55.169000,0 days 00:00:32.279000,0 days 00:00:52.596000,0 days 00:00:30.294000,INTERMEDIATE,2.0,,1,True,2024,Belgian Grand Prix,Belgian Grand Prix,Spa-Francorchamps,Belgium,Qualifying
SAI,Ferrari,11.0,0 days 00:01:54.919000,0 days 00:00:32.027000,0 days 00:00:52.266000,0 days 00:00:30.626000,INTERMEDIATE,3.0,,1,True,2024,Belgian Grand Prix,Belgian Grand Prix,Spa-Francorchamps,Belgium,Qualifying
SAI,Ferrari,14.0,0 days 00:01:54.638000,0 days 00:00:32.057000,0 days 00:00:51.975000,0 days 00:00:30.606000,INTERMEDIATE,4.0,,1,True,2024,Belgian Grand Prix,Belgian Grand Prix,Spa-Francorchamps,Belgium,Qualifying
SAI,Ferrari,16.0,0 days 00:01:54.112000,0 days 00:00:32.141000,0 days 00:00:51.513000,0 days 00:00:30.458000,INTERMEDIATE,4.0,,1,True,2024,Belgian Grand Prix,Belgian Grand Prix,Spa-Francorchamps,Belgium,Qualifying
SAI,Ferrari,19.0,0 days 00:01:54.487000,0 days 00:00:32.129000,0 days 00:00:51.662000,0 days 00:00:30.696000,INTERMEDIATE,5.0,,1,True,2024,Belgian Grand Prix,Belgian Grand Prix,Spa-Francorchamps,Belgium,Qualifying
SAI,Ferrari,22.0,0 days 00:01:54.477000,0 days 00:00:32.385000,0 days 00:00:51.619000,0 days 00:00:30.473000,INTERMEDIATE,6.0,,1,True,2024,Belgian Grand Prix,Belgian Grand Prix,Spa-Francorchamps,Belgium,Qualifying
ALO,Aston Martin,2.0,0 days 00:01:58.269000,0 days 00:00:32.803000,0 days 00:00:54.214000,0 days 00:00:31.252000,INTERMEDIATE,1.0,,1,True,2024,Belgian Grand Prix,Belgian Grand Prix,Spa-Francorchamps,Belgium,Qualifying
ALO,Aston Martin,3.0,0 days 00:01:58.195000,0 days 00:00:32.864000,0 days 00:00:54.169000,0 days 00:00:31.162000,INTERMEDIATE,1.0,,1,True,2024,Belgian Grand Prix,Belgian Grand Prix,Spa-Francorchamps,Belgium,Qualifying
