Season,RaceName,Circuit,Session,Driver,Team,LapNumber,LapInStint,Compound,Stint,LapTimeSec,NormalizedPace,Sector1Sec,Sector2Sec,Sector3Sec,Position,TrackStatus,TrackType
2024,Austrian Grand Prix,Austrian Grand Prix,Race,OCO,Alpine,12.0,11,MEDIUM,1.0,71.807,1.0607587083050196,17.814,32.29,21.703,8.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,OCO,Alpine,13.0,12,MEDIUM,1.0,72.137,1.0656335864330664,18.019,32.324,21.794,8.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,OCO,Alpine,14.0,13,MEDIUM,1.0,72.017,1.063860903477413,17.987,32.238,21.792,8.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,OCO,Alpine,15.0,14,MEDIUM,1.0,72.178,1.0662392531095812,18.081,32.434,21.663,8.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,OCO,Alpine,16.0,15,MEDIUM,1.0,72.263,1.0674949035365024,18.087,32.347,21.829,8.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,OCO,Alpine,17.0,16,MEDIUM,1.0,72.349,1.0687653263213874,18.114,32.489,21.746,8.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,OCO,Alpine,18.0,17,MEDIUM,1.0,72.182,1.0662983425414365,18.046,32.298,21.838,8.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,OCO,Alpine,21.0,1,HARD,2.0,71.198,1.0517623423050786,17.573,32.004,21.621,14.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,OCO,Alpine,22.0,2,HARD,2.0,71.526,1.0566076757171978,17.458,32.496,21.572,13.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,OCO,Alpine,23.0,3,HARD,2.0,70.86,1.0467692853133217,17.453,31.894,21.513,12.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,OCO,Alpine,24.0,4,HARD,2.0,70.897,1.0473158625579815,17.792,31.745,21.36,12.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,OCO,Alpine,25.0,5,HARD,2.0,71.155,1.0511271309126362,17.868,32.017,21.27,12.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,OCO,Alpine,26.0,6,HARD,2.0,71.193,1.0516884805152598,17.715,31.92,21.558,12.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,OCO,Alpine,27.0,7,HARD,2.0,71.267,1.0527816350045793,17.793,31.887,21.587,12.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,OCO,Alpine,28.0,8,HARD,2.0,71.369,1.0542884155168848,17.494,32.129,21.746,12.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,OCO,Alpine,29.0,9,HARD,2.0,72.031,1.064067716488906,17.584,32.647,21.8,12.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,OCO,Alpine,30.0,10,HARD,2.0,71.95,1.06287115549384,17.68,32.528,21.742,12.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,OCO,Alpine,31.0,11,HARD,2.0,71.737,1.059724643247555,17.568,32.275,21.894,12.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,OCO,Alpine,32.0,12,HARD,2.0,71.938,1.0626938871982745,17.693,32.472,21.773,12.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,OCO,Alpine,33.0,13,HARD,2.0,71.658,1.0585576269684167,17.497,32.331,21.83,12.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,OCO,Alpine,34.0,14,HARD,2.0,72.058,1.064466570153928,17.575,32.32,22.163,12.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,OCO,Alpine,36.0,15,HARD,2.0,71.583,1.0574497001211334,17.899,32.242,21.442,11.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,OCO,Alpine,37.0,16,HARD,2.0,71.745,1.0598428221112655,17.875,32.346,21.524,10.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,OCO,Alpine,38.0,17,HARD,2.0,71.375,1.0543770496646674,17.617,32.312,21.446,9.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,OCO,Alpine,39.0,18,HARD,2.0,71.967,1.0631222855792242,17.933,32.385,21.649,9.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,OCO,Alpine,41.0,19,HARD,2.0,72.323,1.068381245014329,17.709,32.787,21.827,9.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,OCO,Alpine,42.0,20,HARD,2.0,71.754,1.0599757733329394,17.63,32.523,21.601,8.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,OCO,Alpine,45.0,1,MEDIUM,3.0,69.649,1.0288799598191862,17.664,31.062,20.923,13.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,OCO,Alpine,46.0,2,MEDIUM,3.0,69.894,1.032499187520312,17.717,31.159,21.018,13.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,OCO,Alpine,47.0,3,MEDIUM,3.0,70.161,1.0364434070966408,17.631,31.363,21.167,13.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,OCO,Alpine,48.0,4,MEDIUM,3.0,70.225,1.0373888380063225,17.581,31.396,21.248,13.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,OCO,Alpine,49.0,5,MEDIUM,3.0,70.189,1.0368570331196265,17.554,31.484,21.151,13.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,OCO,Alpine,50.0,6,MEDIUM,3.0,70.526,1.0418353177534196,17.587,31.653,21.286,13.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,OCO,Alpine,51.0,7,MEDIUM,3.0,70.93,1.0478033503707862,17.285,31.795,21.85,12.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,OCO,Alpine,52.0,8,MEDIUM,3.0,70.468,1.0409785209915208,17.675,31.737,21.056,12.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,OCO,Alpine,53.0,9,MEDIUM,3.0,70.776,1.0455284072443642,17.709,32.021,21.046,12.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,OCO,Alpine,54.0,10,MEDIUM,3.0,70.459,1.0408455697698467,17.682,31.705,21.072,12.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,OCO,Alpine,55.0,11,MEDIUM,3.0,70.504,1.0415103258782168,17.734,31.641,21.129,12.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,OCO,Alpine,56.0,12,MEDIUM,3.0,70.491,1.0413182852246876,17.697,31.711,21.083,12.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,OCO,Alpine,57.0,13,MEDIUM,3.0,70.762,1.0453215942328715,17.737,31.856,21.169,12.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,OCO,Alpine,58.0,14,MEDIUM,3.0,71.106,1.050403285372411,17.857,31.991,21.258,12.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,OCO,Alpine,59.0,15,MEDIUM,3.0,71.355,1.0540816025053918,17.847,32.098,21.41,12.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,OCO,Alpine,60.0,16,MEDIUM,3.0,70.962,1.0482760658256272,17.849,31.854,21.259,12.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,OCO,Alpine,62.0,17,MEDIUM,3.0,71.462,1.0556622448075161,17.848,32.231,21.383,12.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,OCO,Alpine,63.0,18,MEDIUM,3.0,71.545,1.0568883505185098,17.851,32.293,21.401,12.0,12,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,OCO,Alpine,64.0,19,MEDIUM,3.0,71.411,1.0549088545513634,17.862,32.233,21.316,12.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,OCO,Alpine,66.0,20,MEDIUM,3.0,71.192,1.051673708157296,17.969,31.967,21.256,11.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,OCO,Alpine,67.0,21,MEDIUM,3.0,70.886,1.0471533666203798,17.8,31.828,21.258,11.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,OCO,Alpine,68.0,22,MEDIUM,3.0,70.816,1.0461193015629155,17.748,31.901,21.167,11.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,OCO,Alpine,69.0,23,MEDIUM,3.0,70.95,1.0480987975300617,17.737,32.119,21.094,11.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,OCO,Alpine,70.0,24,MEDIUM,3.0,72.052,1.0643779360061454,17.7,32.894,21.458,12.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,OCO,Alpine,71.0,25,MEDIUM,3.0,70.668,1.0439329925842764,17.325,31.957,21.386,12.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,STR,Aston Martin,2.0,1,MEDIUM,1.0,72.248,1.067273318167046,17.804,32.19,22.254,16.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,STR,Aston Martin,3.0,2,MEDIUM,1.0,71.654,1.0584985375365614,17.393,32.204,22.057,16.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,STR,Aston Martin,4.0,3,MEDIUM,1.0,71.336,1.05380092770408,17.397,31.977,21.962,16.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,STR,Aston Martin,5.0,4,MEDIUM,1.0,71.416,1.0549827163411822,17.324,32.149,21.943,16.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,STR,Aston Martin,6.0,5,MEDIUM,1.0,71.486,1.056016781398647,17.503,32.116,21.867,16.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,STR,Aston Martin,7.0,6,MEDIUM,1.0,71.837,1.061201879043933,17.508,32.377,21.952,16.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,STR,Aston Martin,8.0,7,MEDIUM,1.0,71.701,1.059192838360859,17.474,32.278,21.949,16.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,STR,Aston Martin,9.0,8,MEDIUM,1.0,71.54,1.056814488728691,17.449,32.175,21.916,16.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,STR,Aston Martin,10.0,9,MEDIUM,1.0,71.695,1.0591042042130763,17.487,32.264,21.944,16.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,STR,Aston Martin,11.0,10,MEDIUM,1.0,72.093,1.0649836026826602,17.485,32.441,22.167,13.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,STR,Aston Martin,12.0,11,MEDIUM,1.0,72.055,1.0644222530800367,17.565,32.465,22.025,11.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,STR,Aston Martin,13.0,12,MEDIUM,1.0,72.195,1.0664903831949655,17.904,32.388,21.903,11.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,STR,Aston Martin,14.0,13,MEDIUM,1.0,72.029,1.0640381717729783,17.955,32.153,21.921,11.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,STR,Aston Martin,15.0,14,MEDIUM,1.0,72.369,1.069060773480663,17.968,32.348,22.053,11.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,STR,Aston Martin,16.0,15,MEDIUM,1.0,72.388,1.0693414482819747,18.0,32.477,21.911,11.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,STR,Aston Martin,22.0,1,MEDIUM,2.0,71.25,1.052530504919195,17.676,31.864,21.71,17.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,STR,Aston Martin,23.0,2,MEDIUM,2.0,71.033,1.0493249032410552,17.58,31.788,21.665,17.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,STR,Aston Martin,24.0,3,MEDIUM,2.0,71.309,1.053402074039058,17.594,31.966,21.749,17.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,STR,Aston Martin,25.0,4,MEDIUM,2.0,71.478,1.0558986025349366,17.39,32.275,21.813,16.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,STR,Aston Martin,26.0,5,MEDIUM,2.0,71.397,1.0547020415398707,17.519,32.135,21.743,16.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,STR,Aston Martin,27.0,6,MEDIUM,2.0,71.413,1.054938399267291,17.852,31.912,21.649,16.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,STR,Aston Martin,28.0,7,MEDIUM,2.0,71.464,1.0556917895234437,17.849,31.995,21.62,16.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,STR,Aston Martin,29.0,8,MEDIUM,2.0,71.378,1.0544213667385587,17.878,31.965,21.535,16.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,STR,Aston Martin,30.0,9,MEDIUM,2.0,71.349,1.0539929683576093,17.78,31.94,21.629,16.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,STR,Aston Martin,31.0,10,MEDIUM,2.0,71.344,1.0539191065677902,17.776,32.011,21.557,16.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,STR,Aston Martin,32.0,11,MEDIUM,2.0,71.275,1.0528998138682897,17.857,31.861,21.557,16.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,STR,Aston Martin,33.0,12,MEDIUM,2.0,71.365,1.0542293260850295,17.769,31.92,21.676,16.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,STR,Aston Martin,34.0,13,MEDIUM,2.0,71.625,1.058070139155612,17.904,31.934,21.787,16.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,STR,Aston Martin,35.0,14,MEDIUM,2.0,71.826,1.0610393831063314,17.822,32.172,21.832,15.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,STR,Aston Martin,36.0,15,MEDIUM,2.0,72.029,1.0640381717729783,17.747,32.364,21.918,15.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,STR,Aston Martin,37.0,16,MEDIUM,2.0,71.884,1.0618961798682305,17.759,32.357,21.768,15.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,STR,Aston Martin,38.0,17,MEDIUM,2.0,72.042,1.0642302124265075,17.447,32.726,21.869,14.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,STR,Aston Martin,40.0,18,MEDIUM,2.0,72.3,1.0680414807811622,18.092,32.407,21.801,11.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,STR,Aston Martin,41.0,19,MEDIUM,2.0,71.896,1.062073448163796,18.008,32.167,21.721,11.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,STR,Aston Martin,42.0,20,MEDIUM,2.0,71.585,1.0574792448370607,17.959,32.038,21.588,11.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,STR,Aston Martin,45.0,1,HARD,3.0,70.453,1.040756935622064,17.516,31.782,21.155,15.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,STR,Aston Martin,46.0,2,HARD,3.0,70.567,1.0424409844299345,17.831,31.443,21.293,15.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,STR,Aston Martin,47.0,3,HARD,3.0,70.435,1.040491033178716,17.769,31.459,21.207,15.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,STR,Aston Martin,48.0,4,HARD,3.0,70.443,1.0406092120424262,17.636,31.373,21.434,15.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,STR,Aston Martin,49.0,5,HARD,3.0,70.42,1.0402694478092593,17.589,31.497,21.334,15.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,STR,Aston Martin,50.0,6,HARD,3.0,70.52,1.041746683605637,17.628,31.572,21.32,15.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,STR,Aston Martin,51.0,7,HARD,3.0,70.707,1.0445091145448635,17.644,31.722,21.341,15.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,STR,Aston Martin,52.0,8,HARD,3.0,70.561,1.0423523502821521,17.626,31.666,21.269,14.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,STR,Aston Martin,53.0,9,HARD,3.0,70.565,1.0424114397140072,17.254,31.994,21.317,14.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,STR,Aston Martin,54.0,10,HARD,3.0,70.143,1.0361775046532928,17.249,31.63,21.264,13.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,STR,Aston Martin,56.0,11,HARD,3.0,70.437,1.0405205778946434,17.452,31.88,21.105,13.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,STR,Aston Martin,57.0,12,HARD,3.0,70.822,1.0462079357106981,17.589,31.874,21.359,13.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,STR,Aston Martin,58.0,13,HARD,3.0,70.638,1.043489821845363,17.633,31.787,21.218,13.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,STR,Aston Martin,59.0,14,HARD,3.0,71.099,1.0502998788666646,17.758,31.921,21.42,13.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,STR,Aston Martin,60.0,15,HARD,3.0,70.984,1.04860105770083,17.637,32.017,21.33,13.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,STR,Aston Martin,61.0,16,HARD,3.0,70.7,1.0444057080391171,17.691,31.746,21.263,13.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,STR,Aston Martin,62.0,17,HARD,3.0,72.102,1.0651165539043341,17.753,32.712,21.637,14.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,STR,Aston Martin,64.0,18,HARD,3.0,71.322,1.0535941146925871,17.673,32.051,21.598,14.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,STR,Aston Martin,66.0,19,HARD,3.0,72.255,1.067376724672792,17.848,32.892,21.515,13.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,STR,Aston Martin,68.0,20,HARD,3.0,70.91,1.0475079032115104,17.693,31.918,21.299,13.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,STR,Aston Martin,69.0,21,HARD,3.0,70.935,1.047877212160605,17.615,32.002,21.318,13.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,STR,Aston Martin,70.0,22,HARD,3.0,71.538,1.0567849440127632,17.63,32.393,21.515,13.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,TSU,RB,2.0,1,MEDIUM,1.0,71.613,1.0578928708600466,17.732,31.958,21.923,13.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,TSU,RB,3.0,2,MEDIUM,1.0,71.537,1.0567701716547997,17.488,31.935,22.114,13.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,TSU,RB,4.0,3,MEDIUM,1.0,71.316,1.0535054805448045,17.472,31.901,21.943,13.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,TSU,RB,5.0,4,MEDIUM,1.0,71.406,1.0548349927615446,17.499,31.903,22.004,13.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,TSU,RB,6.0,5,MEDIUM,1.0,71.401,1.0547611309717255,17.847,31.676,21.878,13.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,TSU,RB,7.0,6,MEDIUM,1.0,71.607,1.057804236712264,17.84,31.97,21.797,13.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,TSU,RB,8.0,7,MEDIUM,1.0,71.722,1.0595030578780984,17.837,31.987,21.898,13.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,TSU,RB,9.0,8,MEDIUM,1.0,71.521,1.056533813927379,17.792,31.816,21.913,13.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,TSU,RB,10.0,9,MEDIUM,1.0,71.674,1.0587939846958372,17.817,31.899,21.958,11.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,TSU,RB,11.0,10,MEDIUM,1.0,71.8,1.060655301799273,17.753,32.09,21.957,11.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,TSU,RB,12.0,11,MEDIUM,1.0,71.924,1.0624870741867818,17.93,32.07,21.924,10.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,TSU,RB,13.0,12,MEDIUM,1.0,72.167,1.0660767571719798,18.017,32.137,22.013,10.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,TSU,RB,14.0,13,MEDIUM,1.0,72.095,1.0650131473985878,17.947,32.111,22.037,10.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,TSU,RB,15.0,14,MEDIUM,1.0,72.329,1.0684698791621117,17.951,32.346,22.032,10.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,TSU,RB,23.0,1,HARD,2.0,71.011,1.0489999113658521,17.706,31.585,21.72,16.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,TSU,RB,24.0,2,HARD,2.0,71.463,1.05567701716548,17.808,31.826,21.829,16.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,TSU,RB,25.0,3,HARD,2.0,71.534,1.0567258545809082,17.609,32.179,21.746,15.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,TSU,RB,26.0,4,HARD,2.0,71.145,1.0509794073329983,17.787,31.68,21.678,15.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,TSU,RB,27.0,5,HARD,2.0,71.262,1.0527077732147605,17.825,31.726,21.711,15.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,TSU,RB,28.0,6,HARD,2.0,71.281,1.0529884480160723,17.841,31.702,21.738,15.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,TSU,RB,29.0,7,HARD,2.0,71.232,1.052264602475847,17.856,31.748,21.628,15.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,TSU,RB,30.0,8,HARD,2.0,71.245,1.0524566431293763,17.791,31.806,21.648,15.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,TSU,RB,31.0,9,HARD,2.0,71.128,1.0507282772476143,17.751,31.713,21.664,15.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,TSU,RB,32.0,10,HARD,2.0,71.361,1.0541702366531747,17.838,31.797,21.726,15.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,TSU,RB,33.0,11,HARD,2.0,71.368,1.0542736431589208,17.868,31.741,21.759,15.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,TSU,RB,34.0,12,HARD,2.0,71.754,1.0599757733329394,17.832,31.959,21.963,15.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,TSU,RB,35.0,13,HARD,2.0,71.942,1.0627529766301296,17.913,32.099,21.93,14.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,TSU,RB,36.0,14,HARD,2.0,71.95,1.06287115549384,17.587,32.399,21.964,14.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,TSU,RB,37.0,15,HARD,2.0,71.94,1.062723431914202,17.526,32.561,21.853,13.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,TSU,RB,38.0,16,HARD,2.0,71.594,1.0576121960587348,17.858,32.103,21.633,12.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,TSU,RB,39.0,17,HARD,2.0,71.688,1.0590007977073301,17.873,31.936,21.879,11.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,TSU,RB,40.0,18,HARD,2.0,71.737,1.059724643247555,17.884,32.0,21.853,10.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,TSU,RB,41.0,19,HARD,2.0,71.872,1.0617189115726653,17.927,32.162,21.783,10.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,TSU,RB,42.0,20,HARD,2.0,71.839,1.0612314237598606,17.965,32.054,21.82,9.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,TSU,RB,43.0,21,HARD,2.0,71.859,1.061526870919136,17.898,32.095,21.866,8.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,TSU,RB,46.0,1,HARD,3.0,70.947,1.0480544804561704,17.777,31.764,21.406,16.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,TSU,RB,47.0,2,HARD,3.0,70.809,1.046015895057169,17.787,31.603,21.419,16.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,TSU,RB,48.0,3,HARD,3.0,70.587,1.0427364315892103,17.674,31.427,21.486,16.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,TSU,RB,49.0,4,HARD,3.0,70.6,1.0429284722427392,17.584,31.61,21.406,16.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,TSU,RB,50.0,5,HARD,3.0,70.556,1.042278488492333,17.685,31.573,21.298,16.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,TSU,RB,51.0,6,HARD,3.0,70.7,1.0444057080391171,17.687,31.624,21.389,16.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,TSU,RB,52.0,7,HARD,3.0,70.762,1.0453215942328715,17.593,31.588,21.581,15.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,TSU,RB,54.0,8,HARD,3.0,70.318,1.0387626672969539,17.557,31.487,21.274,15.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,TSU,RB,55.0,9,HARD,3.0,70.648,1.0436375454250006,17.658,31.458,21.532,15.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,TSU,RB,56.0,10,HARD,3.0,70.621,1.0432386917599785,17.613,31.699,21.309,15.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,TSU,RB,57.0,11,HARD,3.0,71.613,1.0578928708600466,17.704,32.435,21.474,16.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,TSU,RB,58.0,12,HARD,3.0,70.916,1.0475965373592933,17.709,31.776,21.431,16.0,1,Mixed
2024,Austrian Grand Prix,Austrian Grand Prix,Race,TSU,RB,59.0,13,HARD,3.0,70.879,1.0470499601146335,17.736,31.783,21.36,16.0,1,Mixed
